id1,id2,friended_on
193,857,2014-04-26
199,671,2015-11-07
203,548,2015-08-21
218,83,2009-10-11
204,517,2015-11-16
193,858,2008-12-16
193,859,2010-12-02
220,23,2014-04-26
204,520,2015-12-26
193,862,2009-04-21
190,955,2014-09-30
213,243,2015-05-12
195,801,2011-01-05
197,739,2015-11-18
216,150,2015-11-05
208,400,2015-07-21
216,153,2010-08-26
197,743,2015-11-23
212,278,2014-06-14
213,247,2011-12-07
202,588,2015-11-11
218,94,2013-12-23
212,280,2014-03-03
217,126,2015-10-13
202,592,2015-11-29
189,995,2012-05-04
199,686,2009-03-30
191,934,2014-02-26
202,593,2015-12-25
199,687,2015-11-29
205,501,2015-04-01
197,753,2015-09-24
219,72,2013-12-08
202,599,2011-08-11
208,413,2011-09-10
190,971,2015-11-12
206,475,2008-03-15
195,818,2015-08-30
199,695,2014-10-20
204,540,2015-11-10
195,819,2013-08-06
209,385,2015-12-24
194,851,2015-11-21
217,138,2014-02-09
198,728,2015-10-29
202,604,2011-05-10
193,883,2006-05-18
205,512,2015-11-12
221,17,2015-09-06
220,48,2015-07-10
209,390,2010-09-15
204,545,2015-12-15
220,50,2012-11-19
215,205,2012-06-04
210,360,2015-12-28
200,670,2015-11-14
205,516,2009-12-23
199,702,2008-04-26
198,733,2014-03-25
221,21,2015-08-30
191,952,2014-01-29
217,146,2014-11-17
211,332,2015-04-09
201,643,2014-11-22
215,209,2006-05-16
220,54,2012-09-02
207,458,2014-12-13
201,645,2015-06-12
193,893,2010-09-18
200,676,2014-12-10
212,306,2015-11-29
207,461,2014-12-11
212,307,2012-04-25
201,648,2014-08-04
202,617,2010-12-05
210,370,2014-12-19
208,432,2010-08-13
214,246,2014-03-31
203,588,2015-03-06
199,712,2015-06-12
219,93,2014-08-25
190,992,2014-03-11
203,589,2015-09-10
197,776,2015-04-13
211,342,2014-04-24
197,777,2015-04-17
205,530,2011-10-30
211,344,2008-04-11
219,96,2015-08-21
220,66,2015-09-27
218,128,2014-05-02
193,903,2013-05-04
220,67,2015-04-01
190,998,2014-10-01
205,533,2012-11-27
220,68,2015-08-26
221,38,2015-03-29
192,937,2015-12-10
220,69,2013-08-29
200,690,2015-07-18
203,598,2013-12-11
200,691,2015-08-20
199,723,2013-12-02
207,477,2014-08-13
192,944,2014-05-11
212,325,2014-06-09
195,853,2012-11-04
215,233,2012-04-13
201,668,2015-08-01
191,978,2014-10-18
221,49,2015-08-07
195,855,2015-11-20
200,700,2015-06-08
197,794,2015-07-16
195,856,2006-10-07
203,609,2014-03-14
216,206,2007-03-14
216,207,2014-03-17
197,796,2015-03-18
208,456,2013-07-07
207,487,2015-02-04
204,583,2015-11-22
193,924,2011-08-05
198,770,2015-12-29
213,307,2010-10-26
204,587,2015-11-13
199,742,2006-07-01
194,897,2015-11-14
193,929,2013-07-15
210,403,2015-08-06
220,95,2015-10-21
201,686,2011-06-12
192,966,2008-10-31
219,130,2014-09-03
222,38,2014-08-04
212,348,2015-04-21
223,7,2012-05-23
191,1000,2014-05-08
206,535,2013-12-11
216,226,2012-11-27
221,71,2015-10-19
210,413,2014-12-29
197,817,2015-02-07
214,290,2013-06-13
198,786,2014-06-04
218,167,2014-12-30
202,663,2015-07-15
209,446,2012-07-28
197,818,2015-07-25
212,353,2014-01-27
211,385,2008-08-06
197,821,2015-02-19
193,945,2012-05-06
223,15,2013-09-03
219,139,2014-03-26
216,233,2014-03-03
211,388,2014-01-30
211,389,2014-05-14
208,482,2014-11-27
202,669,2013-10-16
212,359,2012-04-10
200,732,2015-06-09
206,546,2015-10-13
209,453,2006-01-15
198,795,2013-12-27
213,331,2014-06-29
198,798,2014-02-01
223,24,2013-01-13
198,799,2014-02-24
205,583,2015-04-09
218,180,2011-04-23
221,87,2015-11-02
221,89,2015-09-14
212,368,2015-12-05
210,431,2014-12-19
220,121,2015-12-13
193,960,2006-08-27
221,93,2015-06-18
222,62,2013-11-17
206,558,2015-02-10
193,962,2015-11-22
192,994,2007-11-12
223,33,2012-02-02
215,282,2010-10-01
204,626,2015-12-17
222,68,2014-02-15
198,813,2014-11-05
207,534,2014-07-06
193,968,2014-04-14
194,937,2015-12-04
206,565,2010-12-12
194,938,2015-12-03
218,194,2015-10-23
197,846,2015-10-31
201,723,2011-09-13
200,755,2015-07-01
221,105,2015-12-23
223,43,2015-05-07
195,911,2014-07-01
202,695,2014-02-17
206,572,2006-06-26
198,820,2015-03-30
197,851,2015-06-22
220,138,2012-10-07
212,386,2014-03-21
215,294,2015-12-07
221,108,2015-12-25
212,388,2013-05-31
215,295,2011-06-07
194,946,2015-10-13
216,264,2015-11-25
217,235,2015-08-29
200,762,2015-11-06
220,143,2015-08-27
202,701,2013-07-12
197,856,2015-01-23
222,83,2011-11-18
198,828,2014-02-20
222,84,2012-04-26
206,581,2009-07-09
205,612,2013-04-25
209,488,2015-12-04
214,334,2015-10-14
200,769,2015-02-26
201,738,2015-06-17
195,924,2003-07-25
220,150,2015-12-03
202,709,2014-01-15
223,58,2014-12-18
197,866,2015-04-25
214,340,2014-04-05
205,619,2011-10-19
220,155,2015-09-22
223,62,2013-07-28
211,436,2013-08-28
217,250,2014-06-14
201,746,2015-09-22
202,716,2011-01-29
224,36,2012-04-29
211,440,2015-07-14
203,689,2015-09-16
206,597,2010-11-06
207,568,2014-06-27
209,507,2014-02-17
223,73,2013-07-16
216,291,2011-01-13
195,943,2004-11-11
206,603,2011-02-23
221,139,2015-11-11
206,604,2009-07-09
223,77,2014-02-15
218,232,2011-05-16
215,328,2014-02-21
194,980,2015-12-31
209,516,2009-01-03
215,330,2010-05-19
207,578,2014-06-14
222,113,2004-08-17
221,145,2015-07-07
202,734,2015-01-24
205,642,2012-09-04
216,301,2007-02-01
208,550,2014-03-18
222,116,2012-03-02
199,830,2015-08-03
218,241,2009-01-31
212,427,2013-07-20
204,675,2015-12-12
210,490,2015-07-28
221,151,2015-08-18
210,492,2015-05-16
203,709,2015-01-15
223,91,2012-06-11
202,743,2013-03-22
206,619,2014-05-21
213,403,2015-08-16
203,714,2015-04-12
197,900,2015-10-05
213,404,2015-07-02
226,2,2006-06-08
195,964,2013-07-19
226,3,2014-10-10
218,252,2015-12-24
201,780,2012-03-15
214,378,2015-09-14
216,316,2012-07-11
195,968,2014-01-09
225,38,2012-12-24
201,782,2015-06-22
221,163,2015-08-03
212,442,2014-08-20
210,506,2015-11-06
199,847,2015-10-30
210,507,2015-12-11
213,415,2010-06-25
211,478,2014-06-13
203,726,2015-05-30
215,354,2009-11-12
220,200,2015-11-10
208,572,2013-01-09
195,975,2009-07-14
221,169,2015-10-09
195,976,2004-05-17
214,388,2010-03-30
223,110,2014-03-13
200,824,2015-06-25
204,700,2015-10-30
200,825,2014-12-04
201,794,2011-03-24
206,640,2013-06-19
213,424,2015-09-22
223,114,2012-09-18
207,611,2015-12-14
198,890,2015-06-09
201,798,2014-09-27
218,271,2015-02-16
207,612,2015-01-30
198,891,2015-08-28
195,985,2013-09-17
218,272,2008-08-24
200,832,2015-07-03
201,802,2012-08-08
210,524,2014-12-27
200,835,2015-11-01
215,371,2010-02-10
226,31,2014-02-11
202,775,2015-03-07
198,899,2014-07-17
217,310,2015-09-22
198,900,2015-11-15
215,373,2006-07-13
197,933,2015-06-21
206,656,2014-10-28
204,719,2015-11-12
209,566,2006-06-26
221,194,2015-12-29
205,690,2013-03-19
206,660,2015-01-15
208,598,2015-04-01
197,939,2015-09-01
197,941,2015-10-28
200,848,2015-05-17
215,383,2015-10-01
227,11,2006-06-04
225,74,2010-07-24
197,943,2015-09-29
211,509,2014-03-16
204,726,2015-11-22
225,76,2013-10-07
213,450,2013-10-28
203,760,2013-04-03
204,729,2015-10-28
204,730,2015-11-28
222,173,2014-06-21
209,576,2010-10-19
206,673,2012-10-11
201,828,2015-06-02
205,704,2011-04-23
213,457,2010-11-28
205,705,2012-03-27
216,364,2012-12-22
203,767,2014-10-26
222,178,2015-09-11
219,273,2014-07-02
224,119,2015-10-15
204,740,2015-11-05
202,802,2012-09-07
214,431,2014-09-09
227,28,2012-03-01
210,556,2015-06-18
220,247,2012-07-27
214,434,2010-02-16
201,839,2013-12-20
214,437,2013-02-12
226,66,2013-10-11
198,934,2014-01-07
219,283,2014-06-07
212,501,2015-03-01
199,904,2015-09-20
210,563,2015-05-29
200,874,2015-01-05
201,845,2015-07-08
204,753,2015-11-11
214,443,2010-03-17
203,785,2012-03-12
212,506,2013-03-27
219,290,2015-07-09
199,911,2015-12-27
220,260,2015-03-01
203,787,2013-05-05
205,726,2015-09-01
199,913,2015-01-15
197,976,2015-05-19
205,729,2013-09-21
215,420,2005-04-26
226,79,2013-09-06
226,80,2011-10-12
198,949,2015-05-31
221,236,2015-11-19
220,267,2015-08-02
201,857,2013-05-07
214,454,2012-12-16
221,238,2015-09-07
222,207,2015-02-27
218,331,2013-05-11
202,827,2015-04-29
221,239,2015-07-19
222,208,2010-10-11
204,767,2015-11-14
209,612,2015-10-21
206,706,2015-05-16
212,521,2015-11-25
197,986,2015-03-30
228,25,2008-09-20
208,646,2015-12-18
199,925,2015-09-22
213,492,2012-11-05
218,337,2010-08-28
204,772,2015-10-31
201,865,2015-07-10
208,648,2008-09-04
221,245,2015-12-20
226,91,2009-02-02
199,928,2007-09-04
220,277,2015-04-30
210,588,2015-10-14
202,837,2015-04-19
212,527,2015-12-01
213,496,2014-01-27
210,590,2015-04-12
208,652,2015-10-28
226,95,2013-10-29
208,653,2015-08-01
202,839,2010-08-19
215,436,2014-04-29
216,406,2011-02-28
200,902,2015-06-22
225,127,2003-07-20
209,623,2015-03-16
218,345,2012-12-19
220,284,2014-10-24
229,5,2013-09-11
214,471,2015-09-15
206,719,2015-05-13
208,658,2009-10-22
220,287,2015-10-07
221,257,2015-04-29
205,753,2007-08-28
202,847,2015-11-16
223,196,2014-06-22
207,692,2014-01-26
229,11,2012-08-23
206,725,2009-11-12
222,231,2012-09-23
210,604,2015-09-25
201,883,2014-12-26
218,356,2013-03-21
205,760,2009-07-19
200,915,2015-05-07
215,450,2012-07-09
218,358,2013-01-09
200,916,2015-12-29
205,761,2010-03-21
221,267,2015-09-30
210,610,2015-12-06
214,486,2011-08-16
227,84,2009-06-15
221,272,2015-12-18
219,334,2015-11-08
220,303,2013-06-01
213,522,2015-07-27
209,646,2015-12-08
203,832,2015-03-07
219,337,2014-07-02
204,802,2015-12-21
222,246,2015-03-12
202,867,2015-03-11
206,744,2014-02-12
219,341,2013-11-30
221,279,2015-05-01
222,252,2015-01-12
216,439,2015-12-07
211,594,2015-11-28
222,253,2014-02-22
212,563,2011-07-03
198,998,2014-05-04
210,626,2015-03-24
217,410,2015-05-21
212,565,2015-06-02
226,133,2014-12-03
212,567,2014-07-04
208,691,2009-02-11
229,41,2015-12-03
211,599,2005-01-11
221,289,2015-09-12
215,476,2012-10-26
216,445,2012-10-25
230,14,2015-05-15
200,945,2015-05-03
205,790,2014-12-08
222,263,2015-03-25
216,451,2007-12-18
218,390,2014-10-10
199,980,2013-01-22
213,546,2015-12-06
220,330,2015-02-22
219,362,2013-09-10
215,486,2012-08-12
223,238,2015-10-28
224,208,2010-09-16
210,642,2015-03-04
206,766,2014-05-13
212,580,2013-08-04
225,178,2015-08-16
210,645,2014-12-18
218,397,2014-05-05
206,769,2012-05-06
217,429,2014-09-17
216,462,2015-04-27
218,401,2010-04-12
217,433,2014-04-24
230,30,2011-11-08
207,743,2015-11-21
223,248,2015-10-24
229,63,2013-05-02
216,468,2015-12-28
205,809,2015-11-26
208,716,2011-01-30
226,159,2009-01-12
220,346,2015-04-08
204,843,2015-11-23
214,534,2008-01-19
231,8,2014-10-02
202,907,2015-01-25
221,318,2015-12-06
200,969,2015-04-24
230,39,2015-06-06
226,163,2014-06-10
210,660,2014-12-15
231,10,2014-06-12
200,971,2015-09-15
210,662,2015-04-07
227,136,2011-09-27
205,818,2014-05-14
206,789,2008-10-20
207,758,2014-01-15
221,325,2015-12-24
223,264,2011-07-19
203,885,2015-10-20
223,265,2014-12-20
228,111,2014-03-17
202,918,2014-12-22
214,546,2015-10-27
217,453,2014-09-15
213,577,2011-04-19
215,516,2014-01-28
230,51,2014-12-29
223,269,2012-03-16
225,207,2014-12-31
210,673,2015-01-20
225,208,2008-05-17
214,550,2006-02-08
215,519,2013-06-23
223,272,2012-12-31
231,24,2014-11-18
211,645,2011-09-01
200,986,2015-11-09
221,335,2015-09-08
230,57,2012-02-25
216,493,2015-12-16
215,524,2015-04-13
210,681,2015-06-27
223,278,2013-05-17
213,590,2015-05-11
212,621,2015-09-03
228,126,2015-07-03
215,529,2014-11-18
227,158,2012-03-04
203,902,2013-09-29
201,965,2014-09-07
231,35,2012-06-08
219,407,2015-01-21
216,501,2013-06-24
215,535,2013-10-17
231,39,2011-08-07
218,442,2015-06-29
223,287,2012-06-16
218,443,2006-11-04
227,164,2008-12-06
227,165,2015-12-14
218,444,2013-01-05
203,909,2012-06-16
210,692,2015-11-21
227,166,2015-07-27
215,539,2014-08-17
229,106,2013-03-30
210,695,2015-11-16
222,324,2015-01-29
223,293,2011-10-06
229,107,2012-09-10
221,356,2015-12-10
214,574,2013-11-03
221,357,2015-10-20
219,419,2013-04-28
226,202,2013-08-18
231,48,2013-06-08
208,762,2008-01-25
223,298,2015-07-23
208,763,2013-10-02
218,454,2009-04-06
214,579,2012-01-02
221,363,2015-12-12
210,705,2015-12-06
225,241,2002-12-19
220,397,2013-09-03
206,832,2008-02-14
209,739,2012-08-06
221,367,2015-09-25
222,337,2015-10-24
228,152,2015-06-16
214,588,2014-11-01
216,526,2008-07-23
206,836,2010-08-06
226,216,2012-11-27
205,867,2012-06-13
204,899,2015-11-05
218,467,2015-03-05
216,529,2013-04-07
233,2,2015-02-26
214,591,2015-11-07
209,747,2009-03-14
217,499,2015-12-12
225,251,2012-08-27
220,407,2013-08-28
213,624,2011-09-06
216,531,2015-05-07
203,936,2015-10-22
224,285,2005-03-31
227,192,2008-09-20
216,533,2014-04-13
201,999,2012-04-30
210,720,2015-08-28
224,287,2006-02-03
221,381,2015-06-05
211,691,2012-08-28
232,40,2013-09-07
224,289,2015-10-04
217,506,2015-04-26
212,663,2015-12-09
210,725,2015-07-23
224,291,2013-08-13
210,726,2015-03-03
202,974,2010-12-31
222,354,2010-06-25
203,943,2013-09-28
204,912,2015-12-10
206,851,2012-05-18
219,448,2015-03-24
233,14,2008-11-20
222,356,2015-11-12
222,357,2015-08-08
230,111,2014-01-04
218,484,2015-03-23
226,236,2012-03-13
209,765,2007-05-21
203,951,2012-07-10
228,177,2011-06-06
215,580,2013-08-11
229,147,2014-10-07
232,54,2015-05-21
206,860,2014-04-09
202,985,2014-07-31
232,55,2014-01-02
210,738,2015-11-02
226,243,2014-02-08
208,801,2015-11-13
212,678,2014-11-03
210,740,2015-03-07
203,957,2012-07-30
208,802,2014-02-20
214,616,2008-05-15
218,492,2010-10-27
202,988,2012-05-25
225,276,2009-01-30
225,277,2012-11-03
218,494,2015-08-02
214,619,2013-02-15
220,434,2013-11-09
230,125,2014-08-02
218,497,2013-04-13
215,591,2015-12-24
214,622,2013-03-08
230,126,2014-12-21
216,561,2008-11-04
212,686,2011-01-25
205,903,2009-10-16
228,190,2011-02-02
202,997,2014-09-21
202,999,2013-05-04
221,411,2015-10-23
212,692,2014-09-19
214,630,2008-10-29
219,475,2015-07-12
221,414,2015-06-04
230,135,2012-11-24
203,972,2011-04-15
214,632,2007-08-02
220,446,2012-09-07
207,849,2014-03-29
213,664,2015-02-27
204,944,2015-12-14
209,792,2013-06-11
212,699,2015-06-29
215,606,2007-08-29
215,607,2015-03-12
219,484,2015-06-05
225,298,2014-04-21
203,981,2011-04-06
203,982,2015-10-16
225,300,2015-08-19
214,641,2011-10-04
210,765,2015-01-20
210,766,2015-12-27
207,859,2015-12-16
215,612,2013-08-16
219,488,2015-11-14
208,830,2011-05-24
231,118,2015-11-20
205,924,2007-11-17
215,615,2015-10-16
216,585,2013-08-19
229,182,2015-11-28
221,430,2015-04-11
204,958,2015-11-27
218,524,2014-08-22
205,928,2011-12-21
213,681,2005-07-15
230,155,2015-11-25
205,930,2015-12-25
229,188,2014-12-25
225,313,2012-10-24
219,499,2015-05-29
223,376,2015-08-20
227,253,2015-09-07
222,408,2015-10-22
209,811,2013-08-13
203,998,2014-06-01
221,441,2015-12-18
229,194,2015-12-06
224,350,2006-02-18
220,474,2013-08-14
222,413,2014-02-19
212,724,2012-06-27
230,167,2012-05-26
223,384,2014-01-25
230,168,2014-03-23
220,478,2015-03-31
228,230,2012-09-24
209,821,2014-11-08
211,759,2015-06-29
206,915,2015-07-03
221,450,2015-04-10
220,482,2013-11-11
233,79,2015-05-21
227,265,2015-08-08
229,203,2015-11-24
221,452,2015-04-28
235,19,2015-02-01
206,918,2014-12-02
218,546,2015-04-18
229,206,2012-09-11
214,672,2014-05-22
211,765,2007-12-15
206,921,2012-10-10
216,611,2012-03-20
204,986,2015-11-10
230,180,2011-08-06
229,212,2013-12-31
207,894,2014-08-24
224,367,2014-01-08
226,305,2014-02-25
216,615,2008-10-10
227,275,2015-04-18
219,525,2015-04-12
225,339,2014-08-11
206,929,2012-01-17
226,309,2013-04-16
231,155,2015-12-09
221,465,2015-10-17
220,496,2013-07-05
205,961,2014-09-29
222,434,2012-03-07
231,156,2015-03-16
220,497,2013-06-16
224,374,2010-12-15
234,64,2009-12-26
221,468,2015-12-27
224,375,2006-08-22
231,159,2013-02-17
220,501,2013-09-17
220,503,2015-10-28
227,286,2014-03-07
210,816,2015-06-11
223,413,2015-09-05
234,73,2014-07-07
223,415,2013-11-09
211,787,2008-01-02
227,291,2009-11-12
221,478,2015-08-06
213,727,2010-06-11
221,479,2015-07-21
218,573,2013-04-17
227,295,2011-03-09
230,203,2014-09-28
209,854,2015-03-09
234,79,2013-05-30
223,421,2013-08-26
221,483,2015-12-30
214,702,2008-03-20
206,950,2012-05-21
232,144,2011-03-20
222,455,2012-03-19
225,362,2012-04-06
235,52,2013-04-08
209,860,2014-08-25
209,861,2014-01-23
233,117,2007-05-11
208,893,2012-11-19
205,986,2014-09-20
211,803,2013-01-23
231,184,2014-07-31
213,742,2015-02-23
208,898,2015-09-27
206,961,2006-03-15
218,589,2015-09-29
235,63,2015-05-11
220,530,2012-07-24
228,282,2014-11-26
225,376,2015-07-08
209,872,2012-05-08
221,501,2015-04-04
223,440,2015-11-02
216,657,2015-09-04
236,37,2014-06-17
235,70,2015-10-24
223,442,2014-03-07
208,907,2015-06-04
226,349,2012-07-23
224,413,2009-07-03
233,134,2015-07-31
220,538,2015-10-23
230,228,2012-09-24
209,881,2006-12-31
208,912,2015-04-18
216,664,2013-06-07
212,790,2015-04-19
229,264,2015-07-28
237,16,2014-01-29
220,543,2012-09-16
208,916,2013-12-18
211,824,2013-12-29
230,236,2013-08-30
218,610,2011-05-13
223,455,2015-12-02
209,889,2014-01-02
214,735,2013-03-08
213,766,2013-06-02
224,426,2015-09-29
225,397,2015-12-22
222,490,2015-07-08
235,87,2014-06-04
217,646,2015-11-28
222,492,2013-07-06
211,834,2011-06-23
224,432,2010-09-22
220,556,2012-08-06
220,558,2015-10-09
212,807,2014-05-28
223,466,2013-10-04
229,280,2013-09-14
230,249,2014-06-20
216,684,2014-08-16
230,250,2013-11-15
231,222,2012-09-23
232,191,2015-04-17
235,99,2011-03-01
229,285,2013-03-15
216,689,2006-12-24
207,968,2015-10-08
233,162,2015-09-10
228,318,2013-02-21
210,877,2015-01-26
226,381,2011-01-15
209,908,2005-04-15
218,632,2006-02-01
232,198,2015-05-30
235,106,2014-09-11
207,975,2014-06-26
208,944,2014-06-06
225,418,2015-09-28
238,17,2015-01-09
207,978,2014-04-09
221,544,2015-08-12
232,204,2015-11-09
226,391,2015-04-07
238,19,2013-04-13
212,825,2009-11-19
235,113,2011-06-17
238,21,2012-10-05
228,331,2014-01-12
215,737,2009-07-30
238,24,2009-01-19
220,583,2014-03-20
209,924,2010-04-16
234,149,2014-10-02
225,428,2013-09-22
226,398,2013-01-28
210,894,2015-12-11
231,243,2014-09-11
232,213,2013-09-02
219,616,2013-09-05
229,307,2014-01-05
227,369,2012-03-11
215,741,2012-09-07
214,772,2015-01-05
229,308,2015-12-26
236,91,2006-04-23
230,277,2014-08-11
233,185,2011-04-17
212,836,2012-02-12
237,62,2013-10-30
232,218,2011-05-16
230,280,2014-10-20
227,374,2015-09-10
225,437,2012-07-21
235,127,2014-07-19
208,965,2011-08-23
219,624,2015-08-22
237,66,2013-02-17
221,563,2015-09-02
218,656,2014-11-16
237,67,2015-10-29
226,409,2015-12-28
222,534,2008-12-30
238,38,2014-11-01
226,411,2007-02-17
237,70,2015-09-05
220,598,2015-12-24
224,474,2014-07-21
220,599,2014-03-15
213,816,2015-01-15
233,196,2015-03-23
228,352,2015-02-04
219,631,2014-11-16
238,43,2014-03-22
233,199,2012-05-19
220,602,2014-04-30
217,695,2015-08-09
210,913,2015-12-01
230,293,2013-10-12
215,759,2014-09-11
230,295,2014-07-26
229,327,2012-11-20
238,48,2009-04-05
230,296,2012-05-04
217,699,2015-07-23
213,823,2010-06-26
216,731,2015-01-27
238,49,2015-08-11
225,452,2015-06-26
212,857,2010-09-28
236,114,2011-06-29
210,921,2015-03-26
220,611,2014-08-15
210,924,2015-07-30
237,89,2011-06-11
220,616,2015-06-23
208,990,2008-03-09
233,215,2012-04-13
228,370,2015-03-15
233,216,2014-03-03
227,402,2013-10-13
226,434,2011-02-21
227,403,2015-07-24
228,373,2011-05-24
221,592,2015-06-06
211,902,2011-05-24
216,747,2012-02-10
208,996,2015-12-05
227,407,2012-11-21
210,935,2015-06-01
240,5,2013-08-22
235,160,2014-04-30
214,813,2015-11-12
217,721,2015-01-21
239,41,2013-02-26
217,724,2015-06-17
212,879,2014-12-01
228,383,2015-12-06
216,756,2015-09-29
221,603,2015-11-04
230,324,2013-04-20
218,696,2009-10-25
211,913,2015-02-02
238,77,2010-04-23
237,108,2013-10-26
240,16,2015-06-25
234,204,2015-12-23
221,607,2015-06-10
232,267,2012-11-17
222,577,2010-06-14
220,641,2014-05-13
238,84,2013-01-10
213,859,2005-02-19
229,363,2014-04-06
222,580,2015-02-28
238,85,2015-12-28
223,550,2011-08-23
221,613,2015-05-16
230,337,2012-01-10
221,616,2015-06-01
211,926,2015-10-07
236,152,2015-09-11
214,835,2013-07-03
219,681,2014-11-24
237,123,2015-12-07
212,899,2012-11-18
214,837,2015-11-17
216,778,2015-06-30
237,127,2015-11-10
231,314,2015-08-09
213,872,2012-11-09
222,593,2015-12-22
224,532,2010-10-17
239,67,2013-03-17
237,129,2014-09-09
238,99,2015-05-02
230,347,2013-01-09
233,254,2013-10-14
218,721,2010-08-16
210,969,2015-05-09
212,907,2015-10-21
211,940,2011-02-06
241,11,2010-09-17
216,787,2007-03-24
233,260,2004-03-08
219,695,2015-12-18
238,106,2015-06-30
215,820,2015-06-07
214,851,2014-07-28
228,418,2015-11-12
220,667,2013-06-20
235,203,2009-12-21
239,79,2014-01-24
227,451,2012-08-21
215,824,2014-01-18
220,670,2014-08-18
238,112,2013-01-15
224,546,2015-11-26
211,950,2014-07-12
238,113,2015-06-29
238,114,2012-06-17
238,115,2015-10-23
223,581,2014-09-13
234,241,2012-12-31
216,799,2009-01-02
218,738,2014-01-25
237,151,2014-05-09
222,617,2015-09-17
241,28,2014-10-14
239,91,2015-04-21
218,742,2011-04-20
230,370,2015-01-23
216,804,2013-02-22
234,247,2011-03-11
235,217,2015-08-29
242,2,2015-10-04
210,994,2014-12-31
223,591,2015-11-13
229,406,2015-07-17
221,654,2015-09-24
230,375,2013-03-14
237,158,2010-12-30
234,251,2012-02-11
231,344,2013-05-07
230,376,2015-06-12
218,748,2015-03-11
217,779,2014-06-06
212,936,2015-05-26
224,564,2015-05-12
240,68,2014-05-11
231,348,2015-12-11
222,627,2014-08-27
219,721,2014-05-27
220,690,2013-06-11
223,599,2012-12-24
214,878,2014-04-30
237,166,2015-10-07
233,291,2013-02-01
216,819,2011-10-19
220,695,2014-04-17
219,726,2015-08-25
228,448,2012-11-03
217,789,2015-09-02
238,138,2003-12-15
221,665,2015-08-05
234,263,2014-10-28
218,760,2013-05-17
241,48,2007-09-04
219,730,2015-08-09
217,792,2014-11-12
220,699,2015-05-19
242,18,2015-09-11
