id1,id2,friendedOn
83,512,2015-07-16
98,47,2015-11-14
86,420,2012-04-26
73,823,2013-03-05
82,545,2014-11-24
85,452,2014-04-13
98,50,2015-05-23
68,980,2015-12-06
75,763,2014-11-23
97,82,2005-01-01
91,268,2011-02-19
92,238,2015-08-15
95,145,2015-12-29
73,827,2014-04-23
79,641,2013-11-29
68,983,2015-12-06
95,146,2013-03-31
79,642,2013-05-05
99,23,2015-07-31
86,426,2014-03-05
70,923,2014-03-07
73,830,2013-02-06
98,55,2015-11-05
73,831,2015-10-04
75,769,2015-11-07
99,27,2015-03-30
97,89,2004-10-21
84,493,2015-07-07
94,183,2015-12-21
78,680,2014-07-21
87,401,2015-10-16
81,587,2014-08-25
88,370,2014-11-15
91,278,2011-07-14
86,433,2015-07-06
87,402,2010-11-17
75,775,2014-05-12
72,870,2015-02-22
82,560,2015-08-31
98,64,2015-05-24
85,468,2012-06-01
74,809,2015-12-07
70,933,2014-05-26
75,778,2014-07-19
88,376,2014-06-29
91,284,2011-10-22
85,470,2009-08-15
74,811,2015-03-03
81,594,2014-03-07
71,905,2013-12-06
81,595,2012-08-11
84,503,2015-08-02
86,443,2013-05-18
71,908,2013-11-22
100,10,2015-10-28
87,414,2012-08-07
92,259,2015-06-12
97,104,2013-11-20
90,322,2015-07-14
74,818,2011-11-11
87,415,2015-04-10
99,44,2014-10-11
82,573,2015-10-22
78,697,2011-12-12
84,511,2009-03-25
70,946,2012-12-17
99,47,2015-11-20
81,608,2015-10-16
71,919,2014-08-14
82,579,2015-08-21
93,239,2015-04-30
87,426,2009-10-23
89,364,2014-10-10
86,458,2014-06-29
71,923,2010-03-13
92,273,2012-07-26
90,337,2015-11-06
92,275,2013-11-14
97,120,2009-10-28
99,58,2015-12-13
86,462,2012-10-11
82,586,2010-02-22
87,433,2015-11-15
96,154,2015-09-18
80,650,2014-10-24
74,837,2011-02-13
83,558,2015-04-26
73,869,2013-03-22
77,747,2014-05-02
100,34,2014-05-29
101,3,2014-06-14
81,623,2013-04-17
75,810,2014-02-25
95,190,2015-07-15
72,904,2015-03-18
90,347,2015-09-10
83,564,2015-08-10
100,37,2015-09-28
101,6,2014-09-10
99,69,2015-01-12
90,348,2015-09-29
100,38,2015-05-20
99,70,2015-03-04
69,1000,2012-04-24
100,40,2015-07-15
101,9,2008-04-12
82,598,2012-10-17
94,227,2015-12-10
87,445,2015-06-07
98,104,2015-11-13
89,383,2010-09-05
73,882,2014-09-16
77,758,2014-04-26
94,232,2015-12-03
85,511,2013-11-25
82,605,2010-08-25
87,452,2008-06-28
88,421,2015-10-17
95,205,2014-08-04
87,453,2009-03-21
97,144,2007-05-18
82,609,2015-06-05
80,672,2011-08-19
82,610,2015-09-26
84,548,2009-09-09
94,238,2015-12-12
100,55,2015-03-05
96,180,2005-02-26
85,522,2009-10-09
96,181,2009-10-22
90,367,2015-03-24
84,554,2012-08-07
82,616,2011-12-13
72,926,2015-02-20
96,184,2015-03-18
95,216,2015-02-13
77,774,2014-02-10
99,92,2015-11-21
80,681,2015-03-28
75,837,2014-11-12
100,63,2015-01-03
101,32,2012-06-07
78,745,2015-09-11
90,374,2015-01-04
101,33,2014-02-04
95,220,2013-10-08
74,871,2014-02-02
83,593,2015-03-26
87,471,2010-01-06
90,378,2015-12-26
71,968,2015-11-01
78,752,2013-08-21
97,163,2008-07-12
86,505,2014-01-18
91,350,2014-02-25
85,537,2010-09-02
92,320,2014-07-20
76,816,2013-10-18
99,103,2015-03-29
85,538,2011-02-25
95,229,2013-10-11
81,663,2013-10-21
86,508,2014-07-23
71,975,2009-07-21
79,728,2012-09-11
91,356,2014-03-25
74,883,2012-06-27
99,108,2015-12-03
89,418,2015-03-08
80,697,2011-11-30
78,760,2015-11-23
86,514,2014-07-23
84,577,2008-11-12
98,143,2015-11-03
81,670,2015-12-30
85,547,2011-02-18
82,641,2013-11-18
95,238,2015-12-06
80,703,2015-01-08
77,796,2014-05-11
74,890,2011-01-24
88,458,2015-10-15
84,582,2006-11-18
88,459,2015-10-10
71,986,2009-02-17
86,521,2013-02-08
79,739,2011-06-18
74,894,2015-01-02
75,863,2015-05-14
88,461,2015-09-03
79,740,2013-10-06
77,803,2015-02-29
88,462,2014-11-11
100,91,2014-04-03
88,463,2015-12-22
74,899,2015-12-08
86,527,2013-02-08
82,653,2013-04-29
99,126,2015-04-26
83,623,2015-08-02
82,654,2008-07-23
81,685,2015-11-29
80,716,2012-07-03
73,933,2014-12-18
77,809,2015-11-14
74,904,2015-09-29
101,68,2014-10-01
86,534,2015-10-27
71,1000,2010-01-31
100,101,2015-08-10
93,318,2013-06-29
77,816,2014-10-24
88,475,2015-03-15
79,754,2011-10-18
102,41,2015-03-28
92,351,2013-10-20
81,692,2015-12-16
78,785,2015-07-08
94,290,2015-12-14
74,910,2015-07-10
87,508,2008-05-03
98,168,2014-11-06
91,386,2012-01-29
72,975,2015-05-30
74,913,2015-11-20
85,572,2013-03-12
92,356,2014-05-02
86,542,2015-02-21
85,573,2015-03-01
95,264,2015-08-14
73,946,2015-05-08
97,202,2015-02-22
72,979,2015-02-08
73,948,2015-02-09
103,19,2011-10-18
102,50,2015-11-20
80,732,2013-12-16
102,51,2015-07-04
88,485,2015-01-01
87,517,2007-09-21
83,642,2015-12-06
82,674,2012-04-24
80,736,2015-12-18
95,271,2015-10-22
82,675,2007-10-15
95,273,2012-11-10
79,769,2010-09-26
97,211,2015-06-25
84,615,2012-06-23
100,119,2015-05-22
74,926,2013-06-25
95,275,2014-10-20
87,523,2011-05-23
98,182,2015-03-29
79,772,2014-08-03
93,339,2015-06-26
86,559,2014-11-17
91,404,2012-04-24
92,373,2013-09-20
103,32,2012-11-24
87,528,2012-06-13
76,870,2015-06-05
85,592,2011-02-19
82,686,2012-02-27
81,717,2013-04-02
76,872,2014-07-26
98,192,2014-12-11
95,285,2015-08-07
101,100,2015-08-10
81,721,2015-06-27
81,722,2013-02-02
84,629,2014-02-04
97,227,2015-05-06
78,816,2015-06-29
80,758,2014-08-02
101,107,2015-12-15
94,326,2015-12-19
86,574,2014-12-23
96,264,2015-12-23
92,390,2014-12-27
85,607,2015-11-25
104,18,2015-12-22
101,112,2015-02-25
77,856,2013-10-26
93,360,2013-01-09
76,888,2014-05-08
90,454,2015-04-09
83,673,2015-07-08
100,147,2014-12-09
85,612,2015-11-27
93,364,2007-11-12
78,831,2014-10-17
83,676,2015-11-21
97,243,2009-05-05
78,832,2015-02-02
88,523,2015-06-22
79,802,2011-01-20
82,711,2015-09-25
83,680,2015-12-20
84,652,2013-11-12
75,932,2014-07-02
83,685,2015-11-17
90,468,2015-05-17
99,189,2015-01-28
94,346,2015-11-30
93,377,2008-11-22
76,905,2011-05-02
87,564,2013-08-09
82,720,2015-05-08
94,348,2015-12-27
83,690,2015-10-06
97,257,2015-05-19
95,321,2014-07-14
83,694,2015-01-13
84,664,2014-06-24
96,292,2012-02-27
101,139,2011-06-21
87,573,2015-04-22
102,108,2007-08-27
91,450,2011-03-15
80,793,2015-10-26
80,794,2015-05-23
88,546,2015-12-17
95,329,2013-04-09
98,236,2015-08-06
101,143,2012-12-23
90,485,2015-06-02
96,299,2008-08-20
102,113,2011-06-16
91,454,2012-04-21
103,82,2012-10-11
97,268,2012-06-05
86,610,2012-05-04
92,424,2015-09-26
88,549,2015-10-04
100,177,2014-09-22
83,705,2014-12-26
81,768,2012-09-07
104,55,2014-10-21
96,303,2014-07-08
80,799,2014-01-26
95,335,2014-09-02
89,524,2015-08-23
75,958,2015-11-14
82,742,2013-03-02
87,587,2015-06-19
97,278,2010-09-01
104,62,2013-07-14
101,156,2008-02-18
96,311,2009-01-10
83,716,2015-03-14
100,189,2015-07-02
96,313,2006-08-03
89,530,2014-09-21
81,780,2015-07-25
100,191,2015-05-05
92,440,2014-10-30
103,99,2015-03-29
78,875,2014-01-18
101,162,2013-08-21
76,938,2011-12-31
100,194,2014-10-11
76,940,2012-03-03
96,321,2012-06-12
102,135,2005-08-30
81,790,2015-08-23
105,46,2015-06-04
80,821,2011-07-12
87,604,2008-01-12
83,729,2015-11-04
82,760,2015-11-26
94,388,2015-12-07
92,451,2013-12-07
87,607,2015-06-29
99,235,2014-10-22
95,359,2013-12-14
84,701,2015-03-01
92,454,2015-09-27
77,919,2015-08-15
87,609,2015-12-29
96,331,2008-03-31
94,396,2015-11-25
101,179,2015-05-15
89,554,2015-04-05
88,587,2015-04-08
104,93,2013-06-02
93,434,2009-05-06
83,745,2015-09-11
85,684,2013-11-23
100,220,2015-07-31
86,654,2015-05-22
104,97,2013-11-20
93,438,2015-06-28
104,98,2015-11-13
76,966,2015-08-23
80,843,2013-03-04
95,378,2015-10-15
84,719,2006-08-17
103,131,2013-09-25
75,999,2014-04-30
93,442,2007-04-02
105,71,2012-01-20
79,878,2009-07-29
84,724,2014-03-22
95,384,2013-10-09
93,447,2013-10-12
98,292,2014-10-19
95,388,2015-10-25
105,78,2014-07-22
76,977,2009-12-10
95,389,2015-03-08
90,544,2015-02-06
80,855,2012-12-19
100,236,2015-11-29
85,701,2013-11-17
83,763,2015-09-01
88,609,2015-01-07
100,237,2015-04-20
85,702,2010-03-23
104,114,2011-06-29
84,734,2013-11-30
94,424,2015-12-25
100,238,2015-01-27
100,239,2014-01-20
97,333,2009-04-11
84,736,2015-10-10
79,893,2008-05-28
82,800,2009-07-20
78,929,2011-06-23
88,621,2015-09-21
97,342,2015-12-18
98,311,2015-04-06
81,838,2014-11-27
86,684,2014-09-23
97,344,2010-11-13
100,252,2015-04-04
95,407,2015-09-09
107,37,2015-06-27
95,409,2013-08-16
92,503,2014-06-25
107,39,2013-06-25
87,659,2015-11-12
86,690,2015-05-17
80,877,2015-06-19
106,73,2012-09-07
92,508,2013-10-29
103,168,2015-06-27
79,915,2014-02-08
95,419,2015-10-21
78,946,2015-02-24
108,18,2015-01-23
94,452,2015-12-18
86,700,2015-09-29
84,762,2009-11-12
96,390,2013-08-22
87,671,2014-03-11
105,113,2011-10-13
106,83,2015-12-17
89,610,2009-09-12
95,426,2014-05-31
92,520,2012-08-09
77,987,2015-10-29
87,677,2009-08-23
82,832,2010-12-31
84,771,2015-03-15
90,586,2015-07-08
91,555,2015-04-02
88,648,2014-11-08
84,773,2009-12-02
94,463,2015-11-24
79,929,2008-12-07
100,278,2015-11-06
89,619,2008-02-15
91,557,2011-08-29
96,403,2012-08-17
84,775,2014-11-02
89,620,2012-11-03
93,497,2015-05-17
80,903,2012-04-05
100,284,2015-10-31
87,687,2011-01-14
104,161,2013-06-10
99,317,2015-11-20
100,286,2015-02-16
109,8,2015-12-08
97,380,2011-10-22
95,442,2013-06-15
96,413,2011-10-10
109,10,2015-11-14
80,909,2012-08-13
90,600,2015-08-22
105,135,2010-05-08
99,321,2015-09-25
93,509,2006-03-20
87,695,2010-06-02
97,385,2010-11-06
84,789,2014-08-19
99,325,2015-10-13
91,573,2014-10-15
90,605,2015-05-24
83,822,2015-10-01
97,389,2010-09-28
103,203,2015-09-17
109,17,2015-07-31
102,234,2011-12-07
93,515,2015-02-10
103,205,2012-05-07
82,856,2011-07-05
95,453,2015-08-05
104,175,2015-12-23
88,672,2015-10-01
88,673,2015-12-27
92,549,2013-03-10
87,705,2006-11-12
89,643,2015-11-02
94,489,2015-12-26
107,87,2015-08-02
91,583,2013-10-19
88,677,2014-12-14
100,306,2014-05-04
80,926,2015-09-04
94,492,2015-11-22
79,957,2014-02-18
108,58,2012-01-23
93,524,2006-08-23
78,989,2014-07-17
99,339,2015-06-18
107,91,2015-11-02
95,463,2015-10-02
81,897,2013-12-14
93,525,2012-01-24
94,494,2015-12-15
100,310,2015-05-30
78,993,2011-12-29
105,156,2013-09-19
84,807,2010-12-17
85,776,2013-09-25
95,467,2015-05-24
78,994,2012-03-24
106,127,2013-05-29
93,531,2015-08-11
87,717,2015-05-09
85,779,2012-02-12
102,254,2006-06-05
110,6,2014-03-31
94,503,2015-11-28
100,317,2015-02-22
107,101,2015-12-15
104,196,2013-11-29
106,134,2015-04-30
82,879,2013-10-26
79,973,2012-03-20
94,510,2015-12-08
108,77,2014-07-26
88,697,2014-09-14
107,109,2015-07-19
91,605,2013-11-14
100,326,2014-03-10
108,79,2015-05-13
90,638,2015-02-18
108,80,2014-03-23
91,607,2015-12-07
88,701,2015-03-24
109,52,2015-12-24
79,982,2015-05-09
107,116,2015-10-17
108,85,2012-09-14
104,211,2012-06-25
97,428,2012-08-30
108,88,2014-10-07
101,305,2006-07-13
82,895,2009-03-07
92,585,2015-03-28
95,493,2014-11-14
94,525,2015-12-01
100,339,2015-03-03
84,835,2010-09-23
83,867,2015-06-17
95,495,2013-06-25
83,868,2015-09-03
101,311,2011-10-23
104,219,2014-07-11
93,561,2015-06-09
79,995,2015-09-10
82,903,2011-06-08
84,841,2011-05-22
82,904,2014-09-01
99,377,2014-09-21
92,594,2014-10-25
104,223,2014-12-11
108,99,2015-12-03
87,751,2013-10-15
93,567,2015-09-25
111,9,2013-03-28
108,102,2007-08-27
110,40,2014-10-29
82,909,2008-06-16
98,414,2014-11-05
111,12,2014-07-30
82,912,2008-05-26
101,324,2007-09-14
93,574,2015-10-03
95,512,2014-04-11
101,326,2007-03-07
84,854,2006-02-08
95,513,2015-08-09
90,669,2015-09-20
82,917,2013-01-06
84,855,2012-09-28
111,18,2015-05-26
100,359,2015-03-10
85,824,2012-07-22
109,81,2015-03-20
104,236,2014-01-22
82,918,2011-05-17
88,732,2014-08-24
111,19,2009-11-16
88,733,2014-11-16
82,919,2015-07-17
108,113,2015-09-08
80,982,2015-12-11
109,83,2015-09-08
95,517,2015-10-01
85,827,2011-11-19
88,735,2014-11-06
91,642,2013-09-18
90,674,2015-09-29
106,178,2015-08-17
102,302,2011-04-03
88,737,2015-07-19
83,894,2015-06-25
87,770,2014-09-09
107,150,2015-04-17
83,895,2015-09-26
100,369,2015-01-11
105,214,2015-04-11
106,184,2013-03-31
88,742,2014-06-09
87,775,2010-12-13
95,527,2013-03-03
83,900,2015-03-03
100,373,2014-12-06
95,529,2013-08-02
104,250,2013-07-07
89,716,2007-09-30
94,562,2015-12-24
84,873,2015-10-18
111,36,2008-05-24
97,471,2013-01-20
85,843,2008-08-14
103,286,2015-02-16
111,38,2015-05-13
97,472,2014-06-22
111,39,2009-05-04
101,349,2014-04-10
100,380,2015-05-03
112,9,2015-04-15
91,661,2012-05-02
105,228,2014-11-14
110,73,2013-04-19
81,972,2015-09-18
110,74,2012-01-26
95,539,2013-12-10
94,570,2015-11-23
112,13,2015-11-04
109,107,2015-07-19
83,914,2015-05-03
94,573,2015-12-02
84,883,2013-02-14
85,853,2015-05-15
104,265,2015-12-31
89,730,2011-10-11
84,886,2011-04-19
90,702,2015-12-03
103,300,2015-06-23
85,858,2008-10-22
112,22,2014-12-09
110,84,2012-08-10
91,674,2013-04-28
105,241,2012-01-28
98,459,2015-09-24
109,118,2015-03-10
97,491,2013-06-06
82,956,2013-09-27
107,182,2015-03-09
100,399,2015-12-16
110,92,2012-10-30
111,62,2008-09-09
107,186,2014-11-08
100,404,2014-10-20
94,590,2015-12-06
108,156,2010-08-27
106,219,2014-08-16
96,531,2015-05-03
104,284,2013-03-28
96,532,2013-04-23
101,377,2013-08-09
97,501,2012-02-03
109,130,2015-11-20
83,937,2015-07-25
89,751,2015-01-29
100,410,2015-01-22
82,969,2015-08-06
104,288,2015-04-05
97,506,2013-09-06
83,941,2015-06-05
84,911,2013-09-13
104,291,2014-11-19
98,477,2015-10-05
100,416,2014-06-03
108,169,2014-12-14
88,789,2015-04-11
85,882,2015-11-19
93,635,2015-06-23
90,728,2015-04-04
89,760,2015-12-10
93,637,2006-08-12
86,854,2014-05-17
94,607,2015-12-02
109,143,2015-06-05
87,826,2015-06-27
89,765,2015-02-26
87,827,2012-07-31
113,21,2015-12-20
112,53,2015-02-18
97,518,2004-12-25
99,457,2014-09-04
111,86,2013-03-02
82,987,2013-05-16
107,213,2014-10-19
109,151,2015-10-08
93,649,2011-12-28
97,525,2011-07-17
86,867,2012-11-23
94,620,2015-12-16
101,403,2013-01-10
102,372,2002-07-25
104,311,2013-02-15
101,404,2010-04-07
99,467,2014-12-31
108,188,2015-11-07
100,436,2015-05-28
113,33,2013-06-04
83,965,2015-06-14
108,190,2012-04-12
107,221,2015-04-26
89,779,2009-12-24
105,283,2010-04-30
84,936,2013-03-22
110,131,2012-01-26
100,441,2014-09-21
112,70,2015-09-27
85,907,2014-10-13
98,504,2015-05-09
112,73,2014-12-13
97,538,2009-10-15
108,197,2011-03-13
83,973,2014-12-02
92,694,2015-06-08
89,787,2004-01-24
113,44,2014-09-02
107,230,2013-10-02
109,169,2015-03-29
107,231,2013-09-23
105,293,2009-05-21
104,325,2011-11-03
108,202,2013-09-01
104,326,2012-06-11
96,574,2014-04-23
88,823,2015-06-01
112,82,2014-12-19
108,206,2012-11-23
84,951,2013-02-13
96,580,2015-02-18
84,954,2003-04-05
113,55,2014-01-15
88,831,2015-11-06
103,367,2013-03-20
104,336,2015-10-06
83,987,2015-11-28
107,244,2015-03-10
97,555,2015-08-15
100,463,2014-08-09
83,991,2015-06-11
109,186,2015-09-20
110,156,2007-06-28
96,591,2008-10-29
111,126,2013-01-03
109,189,2015-06-22
86,904,2014-05-21
99,502,2015-06-07
90,781,2015-03-29
98,533,2015-06-09
107,255,2015-12-05
112,101,2015-02-25
114,39,2010-07-14
98,535,2015-08-23
84,973,2014-01-23
97,571,2011-01-04
92,726,2013-07-22
113,76,2010-03-29
104,355,2014-01-18
95,634,2014-12-21
84,976,2008-01-08
99,512,2015-05-29
109,202,2015-08-22
103,388,2015-09-25
115,16,2014-08-25
94,667,2015-12-11
91,761,2015-06-14
90,792,2015-12-31
89,824,2013-06-21
109,205,2015-09-10
103,392,2015-03-09
99,516,2015-09-23
85,950,2014-10-31
106,300,2015-11-14
101,456,2013-09-22
97,581,2013-08-22
95,643,2014-12-19
95,645,2015-07-06
108,242,2015-02-04
97,584,2008-07-27
94,677,2015-12-23
87,895,2010-08-20
112,120,2015-02-10
91,772,2015-08-01
100,493,2014-12-23
105,338,2013-12-30
87,897,2011-02-09
115,30,2013-11-06
106,309,2012-05-09
101,464,2015-11-15
92,744,2015-05-25
89,839,2008-06-05
95,654,2014-01-14
111,158,2009-10-08
114,66,2011-01-08
116,4,2015-10-05
106,314,2015-09-12
86,934,2015-02-27
114,67,2009-10-18
112,130,2015-10-29
95,659,2015-12-10
113,102,2011-06-16
89,847,2009-12-13
107,289,2014-11-27
100,507,2014-06-07
111,166,2006-01-01
98,569,2014-11-13
114,73,2014-01-13
113,105,2011-10-13
98,571,2015-02-06
85,975,2008-05-18
99,541,2015-03-07
87,914,2015-01-07
113,108,2015-09-08
100,512,2015-12-09
92,761,2014-09-21
112,141,2015-11-11
104,389,2012-07-23
111,173,2005-10-15
110,204,2013-03-28
108,266,2015-12-08
98,577,2014-10-13
86,949,2014-08-09
97,609,2015-03-01
96,640,2006-09-27
85,982,2015-07-22
91,796,2014-05-27
94,704,2015-12-13
104,395,2014-09-21
103,426,2011-12-21
96,644,2004-09-25
112,148,2015-03-01
113,118,2015-01-22
110,212,2013-03-05
91,802,2014-08-04
109,244,2015-08-30
114,90,2015-08-19
95,679,2014-01-30
104,401,2015-05-15
97,618,2015-12-21
92,773,2014-05-07
115,61,2013-12-27
109,247,2015-06-25
111,186,2011-12-29
114,93,2011-12-19
116,31,2015-09-30
94,714,2015-12-26
114,94,2015-12-26
92,777,2013-10-30
104,405,2011-08-13
101,500,2010-12-27
117,4,2014-06-18
89,872,2015-12-07
94,718,2015-12-14
93,750,2013-12-05
113,130,2010-12-28
105,380,2011-12-11
111,195,2014-06-30
104,412,2015-08-02
103,444,2015-09-16
88,909,2015-03-21
114,104,2011-06-29
102,476,2013-10-24
105,384,2015-02-08
93,756,2012-03-13
87,943,2015-10-26
88,912,2015-02-01
87,944,2013-12-28
112,169,2015-01-24
105,386,2010-09-20
95,697,2015-07-14
99,573,2015-11-23
99,574,2014-12-04
94,730,2015-12-29
95,700,2013-12-17
105,390,2011-07-09
97,638,2015-06-19
104,421,2015-01-09
96,669,2013-07-09
116,51,2015-12-15
112,175,2015-11-28
104,423,2015-10-10
91,827,2014-07-28
95,704,2015-08-28
90,859,2015-09-27
95,705,2015-08-22
114,117,2015-04-24
110,241,2014-05-10
96,676,2005-01-22
104,428,2011-06-24
106,366,2015-02-11
94,739,2015-12-17
103,460,2011-04-24
107,336,2014-10-31
99,585,2015-08-04
109,276,2015-07-16
108,309,2010-08-27
93,776,2012-12-30
86,993,2013-05-22
86,995,2013-11-18
95,716,2014-01-12
102,499,2008-01-05
100,562,2014-03-24
96,686,2009-02-08
88,934,2015-04-11
101,532,2012-11-29
89,904,2015-03-26
104,442,2013-08-16
118,8,2015-12-15
87,969,2015-05-25
107,350,2014-11-12
97,660,2014-10-08
106,381,2014-04-06
116,72,2015-10-29
113,166,2012-01-02
99,600,2015-12-13
113,167,2014-06-06
91,849,2015-03-01
96,698,2011-06-15
117,48,2010-11-30
111,235,2015-11-04
93,794,2015-08-12
118,19,2015-03-27
95,732,2014-12-21
96,702,2010-01-02
117,52,2015-12-23
94,766,2015-11-22
107,365,2013-12-15
117,55,2005-06-16
105,428,2014-12-14
112,211,2015-06-16
100,585,2015-05-02
95,740,2013-07-31
111,244,2015-04-05
107,370,2013-12-27
103,494,2015-01-22
94,775,2015-12-10
87,992,2011-09-07
105,434,2012-02-03
119,1,2010-05-01
87,994,2010-11-29
90,901,2015-12-05
104,468,2012-02-19
103,499,2015-03-29
97,685,2015-11-17
104,469,2014-04-19
88,966,2015-02-24
102,533,2013-03-07
107,378,2015-12-08
111,255,2015-11-10
102,534,2015-08-17
101,565,2007-06-28
114,163,2013-07-01
118,39,2015-06-20
105,443,2005-03-12
96,723,2008-12-06
99,630,2015-02-08
111,260,2015-11-13
110,292,2007-02-15
109,323,2015-04-03
108,355,2015-11-24
107,386,2013-06-18
91,882,2014-10-10
116,107,2015-10-17
91,883,2015-09-25
108,356,2011-05-22
110,295,2014-04-29
109,326,2015-09-15
103,513,2014-08-21
111,266,2015-11-29
117,80,2015-01-13
110,297,2015-10-04
106,423,2015-03-08
94,795,2015-11-26
89,950,2015-05-25
95,765,2015-04-15
113,207,2015-05-23
96,736,2015-04-11
98,674,2015-05-31
112,242,2015-01-19
90,924,2015-05-12
103,521,2010-10-01
88,987,2014-08-05
118,57,2015-07-01
107,401,2015-04-30
98,680,2015-09-11
103,525,2012-07-11
106,433,2014-11-23
105,464,2014-03-30
91,898,2012-12-18
103,526,2015-08-26
114,186,2015-10-07
111,279,2010-02-29
97,714,2007-06-28
93,840,2015-11-14
113,220,2010-08-14
109,345,2015-05-28
100,625,2015-07-15
119,36,2010-09-19
91,905,2014-09-20
116,130,2015-11-18
92,874,2012-07-31
97,719,2013-02-03
95,782,2015-06-13
96,751,2015-03-18
114,193,2015-08-16
115,163,2015-05-07
112,256,2015-04-08
95,784,2014-12-30
118,71,2015-09-03
99,661,2015-10-13
107,414,2014-04-12
110,321,2011-08-10
112,260,2014-11-23
92,880,2015-04-06
119,43,2015-08-27
114,200,2015-11-04
107,417,2015-09-13
110,325,2010-01-09
120,15,2011-07-27
97,729,2010-07-12
100,638,2014-01-16
115,174,2013-08-10
117,114,2015-04-24
90,951,2015-06-29
98,703,2015-01-12
90,953,2015-08-31
105,488,2015-02-14
95,799,2014-03-01
100,644,2015-10-02
109,366,2015-10-03
118,87,2014-10-08
112,274,2015-10-11
120,26,2013-05-26
90,957,2014-12-20
104,524,2014-07-31
97,741,2013-11-13
118,90,2015-03-30
109,370,2015-07-11
109,373,2015-12-10
114,218,2015-08-01
89,993,2015-02-25
114,220,2014-08-20
101,623,2014-05-15
95,810,2014-03-27
109,376,2015-05-12
117,128,2010-02-09
104,531,2015-05-04
91,935,2013-02-07
90,966,2015-02-03
106,472,2011-11-17
97,751,2015-03-31
116,162,2015-12-25
113,255,2015-10-26
104,535,2015-06-05
92,908,2013-12-20
107,443,2013-10-11
91,939,2015-07-24
116,164,2015-11-18
97,755,2014-02-14
92,910,2015-08-11
119,74,2010-06-18
102,602,2015-05-31
111,323,2014-11-09
120,47,2015-11-06
121,16,2015-12-15
118,109,2015-03-10
113,265,2015-11-21
110,359,2012-09-17
106,483,2011-11-05
95,824,2014-04-21
94,855,2015-12-26
102,608,2014-05-28
107,454,2015-11-16
118,113,2015-01-22
110,362,2009-02-02
112,301,2014-11-20
99,704,2014-12-04
91,952,2011-05-04
120,55,2015-12-04
95,830,2014-10-10
116,179,2015-11-25
107,458,2013-12-03
104,551,2015-07-23
105,520,2011-02-12
93,893,2010-04-08
109,397,2015-10-06
111,336,2008-12-13
109,400,2015-03-01
94,865,2015-12-06
112,308,2015-06-07
109,401,2015-09-22
106,495,2015-07-28
109,402,2015-12-06
93,900,2007-06-18
119,95,2015-11-05
97,777,2014-02-03
105,530,2015-01-11
106,499,2011-11-20
108,438,2015-03-26
114,252,2011-09-04
96,810,2010-03-14
111,346,2006-09-17
116,191,2015-12-16
93,905,2005-08-02
103,595,2014-03-01
100,688,2014-03-05
119,100,2015-05-22
118,132,2015-05-18
99,722,2014-11-11
104,567,2015-04-05
115,226,2014-09-15
109,413,2015-08-01
113,290,2015-11-28
122,11,2011-05-20
99,725,2015-11-06
121,44,2015-01-24
95,850,2013-01-11
112,323,2015-08-31
97,788,2015-12-20
107,478,2014-08-31
112,324,2015-04-20
101,665,2015-07-21
100,697,2014-12-08
109,418,2015-10-11
92,945,2014-03-10
115,232,2014-05-28
111,358,2014-03-17
112,327,2015-12-15
95,855,2015-06-02
118,142,2015-12-01
109,422,2015-08-05
116,205,2015-10-05
103,609,2015-06-10
107,485,2014-12-19
116,207,2015-12-10
103,611,2010-03-07
117,177,2010-08-16
105,550,2012-12-25
105,551,2015-08-01
101,677,2010-07-15
94,896,2015-12-13
105,555,2015-05-15
107,494,2015-10-09
104,587,2015-03-12
93,928,2008-08-02
113,308,2015-08-23
121,60,2014-10-02
110,401,2015-03-27
94,897,2015-12-26
112,340,2015-10-14
115,247,2015-10-28
113,309,2015-05-29
97,806,2015-08-18
115,248,2014-11-05
114,279,2014-08-28
111,372,2014-10-19
112,341,2015-05-29
92,961,2013-02-29
119,125,2015-01-12
114,281,2015-12-18
116,220,2015-10-13
91,995,2014-06-11
96,841,2014-11-13
116,221,2015-11-28
91,996,2015-07-01
120,97,2009-10-28
117,191,2015-10-09
93,936,2013-01-15
97,813,2008-08-27
111,381,2008-12-02
102,661,2015-08-16
97,818,2014-09-07
102,663,2015-06-20
